name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Quezon City,2018-02-19,33.3,22.6,28.4,35.3,22.6,29.6,20.3,63.6,0.0,0.0,0.0,,0.0,0.0,17.2,14.9,64.6,1012.4,23.5,5.8,260.1,22.5,9.0,,2018-02-19T06:18:14,2018-02-19T18:01:16,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-20,37.4,23.2,28.5,41.9,23.2,30.9,22.1,69.5,0.927,100.0,4.17,rain,0.0,0.0,17.4,14.8,55.1,1011.7,48.5,5.9,202.0,17.3,7.0,,2018-02-20T06:17:45,2018-02-20T18:01:33,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-21,33.2,24.3,28.7,38.1,24.3,31.7,22.7,70.9,0.081,100.0,4.17,rain,0.0,0.0,14.8,11.0,62.4,1010.3,52.9,5.8,207.9,17.9,7.0,,2018-02-21T06:17:16,2018-02-21T18:01:49,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,98430099999,remote,98433099999,98425099999"
Quezon City,2018-02-22,33.1,24.7,29.0,36.2,24.7,31.4,22.0,68.1,0.0,0.0,0.0,,0.0,0.0,13.2,12.6,63.0,1011.0,38.9,5.8,232.3,20.0,8.0,,2018-02-22T06:16:45,2018-02-22T18:02:06,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-23,32.6,22.3,27.7,34.9,22.3,28.9,21.0,68.9,0.0,0.0,0.0,,0.0,0.0,27.7,13.9,62.1,1012.5,35.3,5.8,226.0,19.6,7.0,,2018-02-23T06:16:14,2018-02-23T18:02:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-24,33.9,22.8,28.3,35.7,22.8,29.3,20.2,63.9,0.0,0.0,0.0,,0.0,0.0,21.9,12.5,65.3,1013.4,32.4,5.8,265.1,22.8,9.0,,2018-02-24T06:15:41,2018-02-24T18:02:36,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-25,32.0,23.8,28.1,35.7,23.8,29.9,21.5,68.9,0.0,0.0,0.0,,0.0,0.0,21.7,11.5,63.4,1011.9,64.7,5.8,189.4,16.3,7.0,,2018-02-25T06:15:09,2018-02-25T18:02:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-26,32.9,23.8,28.5,36.9,23.8,30.7,22.1,69.5,0.0,0.0,0.0,,0.0,0.0,25.3,12.7,55.8,1011.5,58.2,5.8,206.7,17.7,8.0,,2018-02-26T06:14:35,2018-02-26T18:03:05,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-27,30.9,25.7,27.8,34.5,25.7,30.2,23.1,76.5,0.821,100.0,12.5,rain,0.0,0.0,26.8,13.8,67.4,1011.5,76.5,5.8,218.1,18.9,8.0,,2018-02-27T06:14:01,2018-02-27T18:03:18,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-02-28,33.0,24.3,28.6,39.9,24.3,31.6,23.8,77.3,0.0,0.0,0.0,,0.0,0.0,13.4,13.7,57.5,1010.9,51.3,5.8,203.5,17.5,8.0,,2018-02-28T06:13:26,2018-02-28T18:03:32,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-01,33.2,25.3,29.3,38.1,25.3,32.5,23.2,71.1,0.0,0.0,0.0,,0.0,0.0,17.0,13.9,79.6,1009.9,44.5,5.8,218.8,18.8,8.0,,2018-03-01T06:12:51,2018-03-01T18:03:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-02,34.0,26.6,29.5,38.2,26.6,33.4,23.4,71.2,0.0,0.0,0.0,,0.0,0.0,17.0,14.8,103.7,1010.2,48.5,5.8,246.5,21.5,9.0,,2018-03-02T06:12:15,2018-03-02T18:03:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-03,33.2,25.2,29.3,39.2,25.2,33.3,23.3,70.9,0.0,0.0,0.0,,0.0,0.0,16.1,12.6,107.6,1010.2,56.7,5.8,210.7,18.0,8.0,,2018-03-03T06:11:38,2018-03-03T18:04:08,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-04,33.9,24.8,29.2,38.6,24.8,32.5,23.0,71.0,0.0,0.0,0.0,,0.0,0.0,27.7,16.0,106.8,1011.1,68.9,5.8,261.0,22.3,9.0,,2018-03-04T06:11:01,2018-03-04T18:04:20,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-05,34.0,25.0,29.5,37.3,25.0,32.1,21.8,64.7,0.0,0.0,0.0,,0.0,0.0,15.9,13.7,111.4,1011.4,23.7,5.9,273.0,23.7,9.0,,2018-03-05T06:10:23,2018-03-05T18:04:31,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-06,34.0,26.3,29.8,54.9,26.3,34.1,23.2,69.2,0.0,0.0,0.0,,0.0,0.0,16.8,13.7,104.0,1011.4,46.2,5.8,256.7,22.2,8.0,,2018-03-06T06:09:45,2018-03-06T18:04:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-07,33.9,25.2,29.0,38.2,25.2,32.3,23.0,70.9,2.153,100.0,8.33,rain,0.0,0.0,24.6,12.6,102.1,1010.8,45.8,5.8,244.7,21.0,9.0,,2018-03-07T06:09:07,2018-03-07T18:04:52,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-08,32.0,24.2,27.6,37.9,24.2,30.9,24.3,82.8,4.203,100.0,12.5,rain,0.0,0.0,15.0,9.2,125.8,1010.5,65.5,5.8,226.4,19.6,8.0,,2018-03-08T06:08:28,2018-03-08T18:05:02,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-09,29.9,23.1,26.7,33.6,23.1,28.8,23.1,81.2,0.038,100.0,4.17,rain,0.0,0.0,21.3,13.8,113.7,1011.3,80.6,5.7,185.7,16.1,7.0,,2018-03-09T06:07:48,2018-03-09T18:05:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-10,30.0,24.0,26.9,31.8,24.0,27.7,20.9,71.3,0.0,0.0,0.0,,0.0,0.0,31.3,16.9,74.6,1012.6,64.1,5.8,241.7,21.0,8.0,,2018-03-10T06:07:08,2018-03-10T18:05:21,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-11,31.0,22.1,26.6,32.3,22.1,27.1,19.0,64.1,0.0,0.0,0.0,,0.0,0.0,31.8,19.3,82.8,1014.1,47.4,5.8,200.5,17.5,7.0,,2018-03-11T06:06:28,2018-03-11T18:05:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-12,31.0,21.3,26.6,33.0,21.3,27.4,20.0,68.4,0.0,0.0,0.0,,0.0,0.0,24.6,13.7,87.2,1013.2,34.6,5.8,228.0,19.7,8.0,,2018-03-12T06:05:47,2018-03-12T18:05:39,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-13,32.0,22.5,27.4,35.7,22.5,28.6,20.9,69.3,0.0,0.0,0.0,,0.0,0.0,17.4,13.7,109.2,1012.3,37.2,5.8,245.6,21.3,9.0,,2018-03-13T06:05:06,2018-03-13T18:05:48,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-14,32.9,22.3,27.7,35.3,22.3,28.5,19.8,64.2,0.0,0.0,0.0,,0.0,0.0,15.9,13.7,111.0,1012.0,32.4,5.8,268.8,23.3,9.0,,2018-03-14T06:04:25,2018-03-14T18:05:56,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-15,33.0,22.3,27.9,37.0,22.3,29.3,21.0,67.6,0.0,0.0,0.0,,0.0,0.0,16.1,13.7,95.7,1011.8,48.9,5.9,249.1,21.7,9.0,,2018-03-15T06:03:44,2018-03-15T18:06:04,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-16,33.1,24.5,29.1,38.0,24.5,32.0,21.8,65.6,0.0,0.0,0.0,,0.0,0.0,21.9,10.3,67.4,1011.7,57.1,5.8,249.8,21.6,8.0,,2018-03-16T06:03:02,2018-03-16T18:06:12,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-17,33.0,24.8,28.9,37.0,24.8,31.4,22.6,70.8,0.0,0.0,0.0,,0.0,0.0,19.9,13.7,98.0,1012.3,34.8,5.7,251.0,21.7,9.0,,2018-03-17T06:02:20,2018-03-17T18:06:19,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-18,32.9,23.6,28.7,38.9,23.6,31.6,22.5,70.5,0.0,0.0,0.0,,0.0,0.0,20.1,14.8,117.3,1012.2,30.7,5.9,268.0,23.1,9.0,,2018-03-18T06:01:38,2018-03-18T18:06:27,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-19,33.1,22.4,28.6,36.1,22.4,30.4,21.2,66.2,0.0,0.0,0.0,,0.0,0.0,12.3,14.9,127.0,1010.7,25.9,5.7,285.0,24.5,10.0,,2018-03-19T06:00:56,2018-03-19T18:06:34,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-20,34.0,23.5,28.9,37.7,23.5,31.5,22.2,69.2,0.0,0.0,0.0,,0.0,0.0,13.9,12.5,111.9,1010.0,62.9,5.8,289.5,24.9,10.0,,2018-03-20T06:00:13,2018-03-20T18:06:41,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-21,33.0,25.4,28.7,38.0,25.4,31.6,22.6,70.5,1.339,100.0,8.33,rain,0.0,0.0,14.8,10.3,41.5,1009.1,51.2,5.6,270.3,23.4,10.0,,2018-03-21T05:59:30,2018-03-21T18:06:48,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-03-22,33.3,24.0,27.3,37.2,24.0,28.7,22.8,78.1,0.923,100.0,16.67,rain,0.0,0.0,28.0,13.7,84.6,1009.1,79.0,5.6,165.2,14.1,6.0,,2018-03-22T05:58:48,2018-03-22T18:06:55,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-23,32.8,24.4,27.3,33.8,24.4,28.0,19.7,64.6,0.0,0.0,0.0,,0.0,0.0,31.1,16.9,90.5,1011.8,56.2,5.8,204.0,17.7,9.0,,2018-03-23T05:58:05,2018-03-23T18:07:02,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-24,30.5,24.6,27.0,31.1,24.6,27.2,17.6,57.2,0.0,0.0,0.0,,0.0,0.0,31.8,16.0,85.9,1013.6,41.0,5.8,206.9,17.9,10.0,,2018-03-24T05:57:22,2018-03-24T18:07:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-25,31.0,21.8,26.6,31.4,21.8,26.8,17.5,58.4,0.0,0.0,0.0,,0.0,0.0,23.5,14.8,97.6,1014.3,34.4,5.6,258.6,22.4,10.0,,2018-03-25T05:56:39,2018-03-25T18:07:16,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-26,31.1,21.8,26.9,32.4,21.8,27.5,19.2,64.2,0.0,0.0,0.0,,0.0,0.0,19.2,12.6,89.6,1012.7,47.0,5.7,269.9,23.4,10.0,,2018-03-26T05:55:56,2018-03-26T18:07:22,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-27,31.1,20.5,26.7,32.5,20.5,27.3,20.4,69.9,0.0,0.0,0.0,,0.0,0.0,15.0,9.2,105.9,1010.7,70.7,5.5,227.1,19.7,9.0,,2018-03-27T05:55:14,2018-03-27T18:07:29,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-28,33.1,22.2,27.3,35.3,22.2,28.4,21.0,70.6,0.0,0.0,0.0,,0.0,0.0,18.3,11.4,124.6,1009.7,40.6,5.6,236.5,20.6,8.0,,2018-03-28T05:54:31,2018-03-28T18:07:36,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-29,32.0,24.9,27.9,34.9,24.9,29.4,21.9,71.1,1.333,100.0,4.17,rain,0.0,0.0,13.0,7.1,150.1,1009.6,78.2,5.8,199.4,17.2,8.0,,2018-03-29T05:53:48,2018-03-29T18:07:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-30,31.3,24.0,27.5,34.6,24.0,29.1,22.3,74.7,0.128,100.0,12.5,rain,0.0,0.0,20.8,12.8,48.2,1008.9,88.0,5.7,216.7,18.7,9.0,,2018-03-30T05:53:05,2018-03-30T18:07:49,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-03-31,30.2,23.4,26.8,32.6,23.4,28.1,21.7,75.5,8.416,100.0,12.5,rain,0.0,0.0,21.9,13.7,87.0,1009.1,85.0,5.7,233.8,20.3,8.0,,2018-03-31T05:52:23,2018-03-31T18:07:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-01,32.0,24.5,27.9,34.9,24.5,29.1,20.8,66.7,0.835,100.0,4.17,rain,0.0,0.0,11.0,12.5,110.0,1009.5,69.5,5.8,211.1,18.3,9.0,,2018-04-01T05:51:40,2018-04-01T18:08:02,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-02,32.9,22.8,28.0,36.9,22.8,30.0,21.7,69.7,2.803,100.0,4.17,rain,0.0,0.0,12.5,9.2,113.6,1010.0,51.5,5.8,235.7,20.3,9.0,,2018-04-02T05:50:58,2018-04-02T18:08:09,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-03,31.0,24.2,27.8,35.4,24.2,30.0,22.4,73.1,12.056,100.0,4.17,rain,0.0,0.0,18.3,10.1,88.9,1010.9,69.7,5.8,206.8,17.9,9.0,,2018-04-03T05:50:16,2018-04-03T18:08:16,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-04,30.1,24.6,28.0,33.4,24.6,30.1,22.3,72.1,0.01,100.0,4.17,rain,0.0,0.0,14.5,12.8,101.1,1010.5,86.3,5.8,224.9,19.6,8.0,,2018-04-04T05:49:34,2018-04-04T18:08:23,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-04-05,30.1,24.5,27.7,33.3,24.5,29.8,21.7,70.4,0.001,100.0,4.17,rain,0.0,0.0,13.4,12.7,104.1,1010.0,69.9,5.8,216.0,18.5,9.0,,2018-04-05T05:48:53,2018-04-05T18:08:30,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-06,33.0,22.9,28.6,35.3,22.9,30.1,20.9,64.6,0.0,0.0,0.0,,0.0,0.0,13.9,12.5,116.8,1009.8,43.7,5.8,279.6,24.2,9.0,,2018-04-06T05:48:11,2018-04-06T18:08:37,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-04-07,33.6,25.1,29.1,35.6,25.1,30.9,20.7,62.0,0.0,0.0,0.0,,0.0,0.0,24.2,14.8,100.1,1011.5,48.2,5.9,219.1,19.1,9.0,,2018-04-07T05:47:30,2018-04-07T18:08:44,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-08,32.9,25.0,28.4,35.2,25.0,29.9,21.3,67.3,0.014,100.0,4.17,rain,0.0,0.0,33.8,18.1,78.0,1012.7,71.9,5.8,228.5,19.9,8.0,,2018-04-08T05:46:49,2018-04-08T18:08:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-09,33.0,24.3,28.4,37.0,24.3,31.0,22.4,71.0,0.0,0.0,0.0,,0.0,0.0,30.2,12.6,92.6,1012.8,62.2,5.8,173.6,15.0,9.0,,2018-04-09T05:46:09,2018-04-09T18:08:59,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,remote,98433099999,E0758,98425099999"
Quezon City,2018-04-10,34.0,24.5,29.0,39.3,24.5,32.4,23.8,75.6,38.024,100.0,4.17,rain,0.0,0.0,17.2,15.8,96.4,1012.3,47.5,5.8,124.7,11.1,4.0,,2018-04-10T05:45:29,2018-04-10T18:09:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-11,34.0,24.0,29.7,39.4,24.0,33.6,23.5,71.1,0.845,100.0,8.33,rain,0.0,0.0,15.9,15.9,101.5,1011.2,41.5,5.9,86.2,7.2,4.0,,2018-04-11T05:44:49,2018-04-11T18:09:15,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-12,34.0,24.6,30.2,40.5,24.6,34.8,23.7,70.1,0.0,0.0,0.0,,0.0,0.0,17.0,16.0,108.4,1010.6,37.6,5.7,124.5,10.7,5.0,,2018-04-12T05:44:09,2018-04-12T18:09:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-13,34.5,25.5,30.3,39.3,25.5,34.3,23.2,67.3,0.0,0.0,0.0,,0.0,0.0,21.9,15.9,101.9,1010.9,33.3,5.8,152.7,13.1,6.0,,2018-04-13T05:43:30,2018-04-13T18:09:31,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-14,34.7,25.4,30.3,39.3,25.4,33.8,22.5,64.7,0.0,0.0,0.0,,0.0,0.0,17.9,14.7,110.5,1010.2,32.5,5.9,240.9,20.8,9.0,,2018-04-14T05:42:52,2018-04-14T18:09:40,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-15,34.0,25.4,30.4,39.3,25.4,34.3,22.8,65.1,0.0,0.0,0.0,,0.0,0.0,16.3,12.6,120.9,1009.4,40.0,5.8,258.3,22.4,9.0,,2018-04-15T05:42:13,2018-04-15T18:09:49,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-16,34.0,25.1,30.0,38.2,25.1,33.2,22.2,64.3,0.0,0.0,0.0,,0.0,0.0,17.0,17.0,100.4,1010.0,29.3,5.9,155.0,13.3,9.0,,2018-04-16T05:41:36,2018-04-16T18:09:57,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-17,35.0,24.3,29.8,36.9,24.3,31.8,20.6,59.6,0.0,0.0,0.0,,0.0,0.0,14.3,12.6,116.6,1010.9,26.2,5.8,214.4,18.6,8.0,,2018-04-17T05:40:58,2018-04-17T18:10:07,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-18,33.0,24.3,29.3,37.1,24.3,31.6,20.9,61.5,0.0,0.0,0.0,,0.0,0.0,15.9,13.7,107.5,1010.9,44.3,5.8,121.2,10.4,5.0,,2018-04-18T05:40:22,2018-04-18T18:10:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-19,34.0,24.1,29.5,37.3,24.1,31.5,20.9,61.4,0.0,0.0,0.0,,0.0,0.0,17.2,16.0,116.1,1010.3,29.1,5.8,265.3,22.8,9.0,,2018-04-19T05:39:46,2018-04-19T18:10:26,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-04-20,34.0,24.1,29.7,38.2,24.1,32.1,21.6,63.2,0.0,0.0,0.0,,0.0,0.0,17.2,15.9,109.5,1010.4,29.5,5.9,262.3,22.6,8.0,,2018-04-20T05:39:10,2018-04-20T18:10:36,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,98425099999"
Quezon City,2018-04-21,35.0,24.9,30.4,40.5,24.9,33.8,22.3,63.3,0.0,0.0,0.0,,0.0,0.0,14.5,17.4,129.2,1009.9,31.1,5.8,283.5,24.5,10.0,,2018-04-21T05:38:35,2018-04-21T18:10:46,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-22,33.9,26.2,30.2,40.4,26.2,35.0,23.9,70.4,0.0,0.0,0.0,,0.0,0.0,19.7,10.1,109.7,1009.5,43.8,5.8,161.5,13.9,8.0,,2018-04-22T05:38:00,2018-04-22T18:10:57,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-23,35.1,24.6,30.6,39.3,24.6,34.4,22.7,64.1,0.0,0.0,0.0,,0.0,0.0,16.1,14.8,109.4,1008.6,31.4,5.8,215.4,18.5,9.0,,2018-04-23T05:37:26,2018-04-23T18:11:08,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-24,36.0,26.3,30.8,39.8,26.3,34.9,22.9,64.3,19.179,100.0,12.5,rain,0.0,0.0,14.8,12.5,116.3,1008.9,42.6,5.9,218.5,18.9,8.0,,2018-04-24T05:36:53,2018-04-24T18:11:19,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
Quezon City,2018-04-25,34.9,25.6,30.4,39.5,25.6,34.9,23.5,68.0,8.388,100.0,8.33,rain,0.0,0.0,13.2,13.6,122.4,1009.1,65.5,5.7,222.4,19.3,10.0,,2018-04-25T05:36:20,2018-04-25T18:11:30,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
